site_code,Specie,year,sp_elev,sp_code,elev_code,season,variable,mean,sd,se,cv,median,sum,min,max,n
PIPIN_JEREZ_L,P. pinaster,2012,pinaster_low,pinaster,low,spring,evi,0.276,0.03733855915806073,0.015243402944662112,13.528463463065481,0.2776,1.6560000000000001,0.2147,0.321,6
PIPIN_JEREZ_L,P. pinaster,2012,pinaster_low,pinaster,low,spring,ndvi,0.6152833333333334,0.049592959849828123,0.02024624107773533,8.06018254730798,0.62835,3.6917,0.5388000000000001,0.6685,6
PIPIN_JEREZ_L,P. pinaster,2012,pinaster_low,pinaster,low,summer,evi,0.2629666666666667,0.041095968983182116,0.01677735908234004,15.627824432696963,0.24915000000000004,1.5778,0.22130000000000002,0.3271,6
PIPIN_JEREZ_L,P. pinaster,2012,pinaster_low,pinaster,low,summer,ndvi,0.5518666666666667,0.09800352374617285,0.040009771028809676,17.75855105330506,0.5185500000000001,3.3112000000000004,0.4748,0.7469,6
PIPIN_JEREZ_L,P. pinaster,2012,pinaster_low,pinaster,low,winter,evi,0.23778333333333335,0.02862428456165616,0.011685815238047275,12.03796925562045,0.23585,1.4266999999999999,0.20600000000000002,0.28290000000000004,6
PIPIN_JEREZ_L,P. pinaster,2012,pinaster_low,pinaster,low,winter,ndvi,0.7146666666666667,0.05820991897148342,0.023764099908148095,8.145044632203836,0.7101999999999999,4.288,0.6466000000000001,0.782,6
PIPIN_JEREZ_L,P. pinaster,2013,pinaster_low,pinaster,low,autumn,evi,0.2621,0.045916935873379014,0.02053467798627483,17.518861454932853,0.2647,1.3105000000000002,0.2005,0.3264,5
PIPIN_JEREZ_L,P. pinaster,2013,pinaster_low,pinaster,low,autumn,ndvi,0.6939000000000001,0.09783202440918823,0.04375181139107271,14.098865025102784,0.6949000000000001,3.4695000000000005,0.5703,0.8350000000000001,5
PIPIN_JEREZ_L,P. pinaster,2013,pinaster_low,pinaster,low,spring,evi,0.26175000000000004,0.023135924446626304,0.009445201603636285,8.838939616667163,0.2532,1.5705,0.2416,0.29500000000000004,6
PIPIN_JEREZ_L,P. pinaster,2013,pinaster_low,pinaster,low,spring,ndvi,0.6147333333333334,0.029154599408440972,0.01190231536765478,4.742641699670476,0.6152,3.6884000000000006,0.5833,0.6561,6
PIPIN_JEREZ_L,P. pinaster,2013,pinaster_low,pinaster,low,summer,evi,0.25625000000000003,0.015083998143728348,0.006158016455537181,5.88643829999155,0.2515,1.5375,0.24130000000000001,0.28090000000000004,6
PIPIN_JEREZ_L,P. pinaster,2013,pinaster_low,pinaster,low,summer,ndvi,0.5395000000000001,0.01798621694520557,0.007342842319792339,3.33386783043662,0.54305,3.237,0.5087,0.5568000000000001,6
PIPIN_JEREZ_L,P. pinaster,2013,pinaster_low,pinaster,low,winter,evi,0.2451,0.014923270419046895,0.006092399636705832,6.088645621806158,0.24385,1.4706000000000001,0.2277,0.2636,6
PIPIN_JEREZ_L,P. pinaster,2013,pinaster_low,pinaster,low,winter,ndvi,0.6937666666666668,0.0541526607533431,0.02210773117662185,7.805601415462897,0.7029500000000001,4.1626,0.6037,0.766,6
PIPIN_JEREZ_L,P. pinaster,2014,pinaster_low,pinaster,low,autumn,evi,0.24126000000000003,0.011912094694049418,0.005327250698061812,4.937451170541912,0.23600000000000002,1.2063000000000001,0.22920000000000001,0.25720000000000004,5
PIPIN_JEREZ_L,P. pinaster,2014,pinaster_low,pinaster,low,autumn,ndvi,0.6426200000000001,0.048367158279146415,0.021630450758132625,7.526556639872149,0.6356,3.2131,0.5836,0.7114,5
PIPIN_JEREZ_L,P. pinaster,2014,pinaster_low,pinaster,low,spring,evi,0.27548333333333336,0.015158814817348583,0.0061885602346408355,5.502625016884959,0.27695000000000003,1.6528999999999998,0.2589,0.29910000000000003,6
PIPIN_JEREZ_L,P. pinaster,2014,pinaster_low,pinaster,low,spring,ndvi,0.6066833333333334,0.04905684118108981,0.02002737154773715,8.086070357587397,0.60225,3.6401000000000003,0.5424,0.6921,6
PIPIN_JEREZ_L,P. pinaster,2014,pinaster_low,pinaster,low,summer,evi,0.25228333333333336,0.018657161270318346,0.007616754193516061,7.39532058016186,0.24975000000000003,1.5137,0.2277,0.27890000000000004,6
PIPIN_JEREZ_L,P. pinaster,2014,pinaster_low,pinaster,low,summer,ndvi,0.5239833333333334,0.021144400361955543,0.008632165300651837,4.035319258619334,0.5242500000000001,3.1439,0.49200000000000005,0.5516,6
PIPIN_JEREZ_L,P. pinaster,2014,pinaster_low,pinaster,low,winter,evi,0.24516666666666667,0.04203877575128308,0.017162258333655016,17.147019341107985,0.24515,1.471,0.19920000000000002,0.309,6
PIPIN_JEREZ_L,P. pinaster,2014,pinaster_low,pinaster,low,winter,ndvi,0.7018166666666668,0.021035058038110233,0.008587526483866643,2.9972297662889495,0.70625,4.2109000000000005,0.6697000000000001,0.7281000000000001,6
PIPIN_JEREZ_L,P. pinaster,2015,pinaster_low,pinaster,low,autumn,evi,0.21878,0.026790614028050944,0.011981126825136273,12.245458464233907,0.2263,1.0939,0.1774,0.2431,5
PIPIN_JEREZ_L,P. pinaster,2015,pinaster_low,pinaster,low,autumn,ndvi,0.62814,0.09578448726176905,0.04283612494145566,15.248907450849977,0.6463,3.1407000000000003,0.47650000000000003,0.7195,5
PIPIN_JEREZ_L,P. pinaster,2015,pinaster_low,pinaster,low,spring,evi,0.27025,0.03567647684399345,0.014564860681333922,13.201286528767234,0.26825,1.6215000000000002,0.2293,0.3144,6
PIPIN_JEREZ_L,P. pinaster,2015,pinaster_low,pinaster,low,spring,ndvi,0.5921666666666667,0.032146332087295226,0.013123685119321903,5.428595342633587,0.59785,3.5530000000000004,0.5408000000000001,0.6276,6
PIPIN_JEREZ_L,P. pinaster,2015,pinaster_low,pinaster,low,summer,evi,0.24738333333333334,0.014560139651344924,0.005944152121576673,5.885659092371457,0.24960000000000002,1.4843,0.22190000000000001,0.2636,6
PIPIN_JEREZ_L,P. pinaster,2015,pinaster_low,pinaster,low,summer,ndvi,0.5086833333333334,0.05257761564265409,0.021464721702779598,10.33602089891958,0.49150000000000005,3.0521000000000003,0.4586,0.597,6
PIPIN_JEREZ_L,P. pinaster,2015,pinaster_low,pinaster,low,winter,evi,0.22375,0.026627035133487912,0.01087044157336766,11.900350897648229,0.2111,1.3425,0.19920000000000002,0.2682,6
PIPIN_JEREZ_L,P. pinaster,2015,pinaster_low,pinaster,low,winter,ndvi,0.6593833333333333,0.11616910805660283,0.04742583976881989,17.617841122756538,0.704,3.9562999999999997,0.43510000000000004,0.758,6
PIPIN_JEREZ_L,P. pinaster,2016,pinaster_low,pinaster,low,autumn,evi,0.20518000000000003,0.012801054644051797,0.005724805673557838,6.238938806926502,0.2063,1.0259,0.18510000000000001,0.22080000000000002,5
PIPIN_JEREZ_L,P. pinaster,2016,pinaster_low,pinaster,low,autumn,ndvi,0.56018,0.04311840674236467,0.01928313771148253,7.697241376408416,0.5661,2.8009,0.5129,0.6252,5
PIPIN_JEREZ_L,P. pinaster,2016,pinaster_low,pinaster,low,spring,evi,0.25216666666666665,0.027315758577543963,0.011151611742005926,10.832422436567336,0.23595,1.513,0.2333,0.2912,6
PIPIN_JEREZ_L,P. pinaster,2016,pinaster_low,pinaster,low,spring,ndvi,0.5659833333333334,0.04919481341225583,0.020083698475242166,8.691919092833562,0.5720000000000001,3.3959,0.4882,0.6251,6
PIPIN_JEREZ_L,P. pinaster,2016,pinaster_low,pinaster,low,summer,evi,0.21393333333333334,0.015886933834653765,0.006485813578709904,7.426114288557385,0.21205000000000002,1.2836,0.1967,0.2359,6
PIPIN_JEREZ_L,P. pinaster,2016,pinaster_low,pinaster,low,summer,ndvi,0.46323333333333333,0.03798434765356209,0.015507044993951771,8.199830392220354,0.45720000000000005,2.7794,0.4219,0.5208,6
PIPIN_JEREZ_L,P. pinaster,2016,pinaster_low,pinaster,low,winter,evi,0.21666666666666667,0.020079409021847898,0.008197384406694073,9.267419548545183,0.2184,1.3,0.1942,0.2421,6
PIPIN_JEREZ_L,P. pinaster,2016,pinaster_low,pinaster,low,winter,ndvi,0.63085,0.01413587634354516,0.0057709473514608745,2.2407666392240877,0.6335000000000001,3.7851000000000004,0.6041000000000001,0.6457,6
PIPIN_JEREZ_L,P. pinaster,2017,pinaster_low,pinaster,low,autumn,evi,0.21766000000000002,0.008527778139703216,0.0038137383234826175,3.917935376138572,0.2167,1.0883,0.2063,0.23020000000000002,5
PIPIN_JEREZ_L,P. pinaster,2017,pinaster_low,pinaster,low,autumn,ndvi,0.5779000000000001,0.06456442518910857,0.028874088730209295,11.172248691660938,0.61240000000000006,2.8895,0.49770000000000003,0.631,5
PIPIN_JEREZ_L,P. pinaster,2017,pinaster_low,pinaster,low,spring,evi,0.21546666666666667,0.015228876080219016,0.006217162625435429,7.067857091685806,0.21710000000000002,1.2928000000000002,0.1961,0.23320000000000002,6
PIPIN_JEREZ_L,P. pinaster,2017,pinaster_low,pinaster,low,spring,ndvi,0.5233,0.021954225105887952,0.00896277486793758,4.195342080238477,0.5337000000000001,3.1397999999999997,0.4934,0.5439,6
PIPIN_JEREZ_L,P. pinaster,2017,pinaster_low,pinaster,low,summer,evi,0.22051666666666667,0.014867739124247062,0.006069729080536555,6.742229215137358,0.22015,1.3231000000000002,0.2039,0.23950000000000002,6
PIPIN_JEREZ_L,P. pinaster,2017,pinaster_low,pinaster,low,summer,ndvi,0.48035000000000005,0.013989388835828403,0.005711144076861197,2.9123324317327786,0.4801,2.8821,0.4636,0.5035000000000001,6
PIPIN_JEREZ_L,P. pinaster,2017,pinaster_low,pinaster,low,winter,evi,0.1981,0.020389114742921037,0.00832382123786906,10.292334549682502,0.19245,1.1886,0.1762,0.2351,6
PIPIN_JEREZ_L,P. pinaster,2017,pinaster_low,pinaster,low,winter,ndvi,0.6559,0.05640407786676422,0.02302686836429711,8.599493500040282,0.6814,3.9354000000000005,0.5515,0.6991,6
PIPIN_JEREZ_L,P. pinaster,2018,pinaster_low,pinaster,low,autumn,evi,0.24612000000000003,0.01632259170597612,0.007299684924707372,6.6319647757094575,0.2484,1.2306000000000001,0.22970000000000002,0.26730000000000004,5
PIPIN_JEREZ_L,P. pinaster,2018,pinaster_low,pinaster,low,autumn,ndvi,0.6866,0.048556719411426474,0.021715225073666633,7.07205351171373,0.6925,3.433,0.6096,0.7304,5
PIPIN_JEREZ_L,P. pinaster,2018,pinaster_low,pinaster,low,spring,evi,0.2764666666666667,0.02875362006194466,0.011738616234936343,10.400393077626473,0.2842,1.6587999999999998,0.24020000000000002,0.3106,6
PIPIN_JEREZ_L,P. pinaster,2018,pinaster_low,pinaster,low,spring,ndvi,0.5753666666666667,0.05177256673825114,0.021136061863817286,8.99818667601839,0.56785,3.4522,0.5187,0.6728000000000001,6
PIPIN_JEREZ_L,P. pinaster,2018,pinaster_low,pinaster,low,summer,evi,0.27185000000000004,0.020475326615221556,0.008359017087353435,7.531847200743629,0.26780000000000004,1.6311,0.2501,0.3083,6
PIPIN_JEREZ_L,P. pinaster,2018,pinaster_low,pinaster,low,summer,ndvi,0.51745,0.03681905756534243,0.01503131730754161,7.115481218541392,0.51285,3.1047000000000002,0.47600000000000003,0.5653,6
PIPIN_JEREZ_L,P. pinaster,2018,pinaster_low,pinaster,low,winter,evi,0.24675000000000002,0.014028934385761457,0.005727288480016819,5.685485060085696,0.2426,1.4805000000000001,0.2359,0.274,6
PIPIN_JEREZ_L,P. pinaster,2018,pinaster_low,pinaster,low,winter,ndvi,0.6720833333333334,0.07765931796421255,0.03170428379747934,11.55501321228209,0.6754,4.0325,0.5790000000000001,0.767,6
PIPIN_JEREZ_L,P. pinaster,2019,pinaster_low,pinaster,low,autumn,evi,0.2534,0.03206220516433641,0.014338654051200205,12.652803932255882,0.2508,1.267,0.2044,0.28500000000000003,5
PIPIN_JEREZ_L,P. pinaster,2019,pinaster_low,pinaster,low,autumn,ndvi,0.6224000000000001,0.0701207173380307,0.03135893811977695,11.266182091585907,0.6072000000000001,3.112,0.5362,0.7148,5
PIPIN_JEREZ_L,P. pinaster,2019,pinaster_low,pinaster,low,spring,evi,0.2926166666666667,0.04391971842654125,0.01793014996528969,15.009301734877683,0.2944,1.7557000000000003,0.2338,0.35050000000000003,6
PIPIN_JEREZ_L,P. pinaster,2019,pinaster_low,pinaster,low,spring,ndvi,0.6179,0.04262642372988849,0.01740216461631522,6.898595845588037,0.6228,3.7074000000000003,0.5689000000000001,0.686,6
PIPIN_JEREZ_L,P. pinaster,2019,pinaster_low,pinaster,low,summer,evi,0.26505,0.031770473713811705,0.012970241580890727,11.98659638325286,0.26644999999999996,1.5902999999999998,0.2116,0.3113,6
PIPIN_JEREZ_L,P. pinaster,2019,pinaster_low,pinaster,low,summer,ndvi,0.5283333333333333,0.045175376773931464,0.018442770339018425,8.550544499797754,0.53085,3.17,0.451,0.5918,6
PIPIN_JEREZ_L,P. pinaster,2019,pinaster_low,pinaster,low,winter,evi,0.25795,0.035739208161345716,0.01459047063440153,13.855091359312159,0.24380000000000002,1.5477000000000003,0.227,0.3183,6
PIPIN_JEREZ_L,P. pinaster,2019,pinaster_low,pinaster,low,winter,ndvi,0.7080833333333334,0.050046435104477406,0.020431371575213565,7.067873617202881,0.7018500000000001,4.2485,0.6548,0.7717,6
PIPIN_JEREZ_L,P. pinaster,2020,pinaster_low,pinaster,low,autumn,evi,0.25042000000000003,0.02442103601405969,0.010921419321681594,9.752030993554703,0.2399,1.2521000000000002,0.22970000000000002,0.29000000000000004,5
PIPIN_JEREZ_L,P. pinaster,2020,pinaster_low,pinaster,low,autumn,ndvi,0.62676,0.07504314092573683,0.03356031287100881,11.97318605618368,0.6093000000000001,3.1338,0.537,0.7318,5
PIPIN_JEREZ_L,P. pinaster,2020,pinaster_low,pinaster,low,spring,evi,0.26171666666666665,0.026778903388052815,0.010932441528669512,10.232020653907973,0.25425,1.5703,0.2338,0.2963,6
PIPIN_JEREZ_L,P. pinaster,2020,pinaster_low,pinaster,low,spring,ndvi,0.6187,0.059217024579085356,0.024175249050768156,9.571201645237652,0.605,3.7122,0.554,0.7266,6
PIPIN_JEREZ_L,P. pinaster,2020,pinaster_low,pinaster,low,summer,evi,0.2609666666666667,0.045168602664535304,0.018440004820438026,17.30818852900829,0.23965000000000003,1.5658,0.22240000000000001,0.3351,6
PIPIN_JEREZ_L,P. pinaster,2020,pinaster_low,pinaster,low,summer,ndvi,0.5237833333333334,0.04458234702958859,0.018200666959696226,8.51160092205847,0.5309,3.1427,0.4389,0.5675,6
PIPIN_JEREZ_L,P. pinaster,2020,pinaster_low,pinaster,low,winter,evi,0.25255,0.02532925186419844,0.01034062377228763,10.0294008569386,0.245,1.5153,0.2247,0.28390000000000004,6
PIPIN_JEREZ_L,P. pinaster,2020,pinaster_low,pinaster,low,winter,ndvi,0.68725,0.038874503212259846,0.015870449479037034,5.6565301145521785,0.6944,4.1235,0.6389,0.7375,6
PIPIN_JEREZ_L,P. pinaster,2021,pinaster_low,pinaster,low,autumn,evi,0.2135,0.030561331777263886,0.013667443067377301,14.314441113472546,0.2069,1.0675,0.17320000000000002,0.2516,5
PIPIN_JEREZ_L,P. pinaster,2021,pinaster_low,pinaster,low,autumn,ndvi,0.5593,0.025469884177200346,0.011390478479853253,4.553885960522143,0.5649000000000001,2.7965,0.5203,0.5898,5
PIPIN_JEREZ_L,P. pinaster,2021,pinaster_low,pinaster,low,spring,evi,0.2542666666666667,0.021076021129868578,0.008604249596049102,8.288943810907936,0.2604,1.5256,0.2122,0.2691,6
PIPIN_JEREZ_L,P. pinaster,2021,pinaster_low,pinaster,low,spring,ndvi,0.5679500000000001,0.04658973062811159,0.01902017788209844,8.203139471451992,0.5528500000000001,3.4077,0.5138,0.6431,6
PIPIN_JEREZ_L,P. pinaster,2021,pinaster_low,pinaster,low,summer,evi,0.22976666666666667,0.022627210757551777,0.009237520109736044,9.847908352336477,0.23370000000000002,1.3786,0.1898,0.2508,6
PIPIN_JEREZ_L,P. pinaster,2021,pinaster_low,pinaster,low,summer,ndvi,0.4895666666666667,0.04950703653690724,0.020211163032124387,10.112419800552985,0.49260000000000004,2.9374000000000002,0.4035,0.5418000000000001,6
PIPIN_JEREZ_L,P. pinaster,2021,pinaster_low,pinaster,low,winter,evi,0.23455,0.028870521297683565,0.011786340964579865,12.308898442840999,0.24145,1.4073,0.1963,0.27740000000000004,6
PIPIN_JEREZ_L,P. pinaster,2021,pinaster_low,pinaster,low,winter,ndvi,0.6961,0.032961796067568896,0.013456596895203485,4.735209893344188,0.70165,4.1766000000000005,0.6318,0.7221000000000001,6
PIPIN_JEREZ_L,P. pinaster,2022,pinaster_low,pinaster,low,autumn,evi,0.24316666666666667,0.006732260640626837,0.0038868724931206268,2.768578741861619,0.2447,0.7295,0.2358,0.249,3
PIPIN_JEREZ_L,P. pinaster,2022,pinaster_low,pinaster,low,autumn,ndvi,0.523,0.03345788397373633,0.019316918318751937,6.39730095100121,0.5409,1.5690000000000002,0.4844,0.5437000000000001,3
PIPIN_JEREZ_L,P. pinaster,2022,pinaster_low,pinaster,low,spring,evi,0.2366,0.018712455744770658,0.007639328068183314,7.908899300410252,0.23810000000000003,1.4196000000000002,0.2107,0.2589,6
PIPIN_JEREZ_L,P. pinaster,2022,pinaster_low,pinaster,low,spring,ndvi,0.51675,0.05197248310404264,0.021217677378387416,10.05756808980022,0.5023500000000001,3.1005000000000003,0.47890000000000005,0.6171,6
PIPIN_JEREZ_L,P. pinaster,2022,pinaster_low,pinaster,low,summer,evi,0.22133333333333335,0.018391048547232617,0.007508114129245628,8.30920868097859,0.21715,1.328,0.20400000000000001,0.24930000000000002,6
PIPIN_JEREZ_L,P. pinaster,2022,pinaster_low,pinaster,low,summer,ndvi,0.4653333333333334,0.021147828887776325,0.008633564990456984,4.544662368433308,0.46525000000000005,2.792,0.4379,0.4978,6
PIPIN_JEREZ_L,P. pinaster,2022,pinaster_low,pinaster,low,winter,evi,0.20895000000000002,0.0074029273489163196,0.0037014636744581598,3.5429180899336297,0.20895000000000002,0.8358,0.19990000000000002,0.218,4
PIPIN_JEREZ_L,P. pinaster,2022,pinaster_low,pinaster,low,winter,ndvi,0.63575,0.03663827688815804,0.01831913844407902,5.763000690233273,0.6474500000000001,2.543,0.5845,0.6636000000000001,4
PIPIN_JEREZ_M,P. pinaster,2000,pinaster_medium,pinaster,medium,autumn,evi,0.32614,0.03420048245273741,0.015294920725521915,10.48644215758184,0.3408,1.6307,0.2701,0.3534,5
PIPIN_JEREZ_M,P. pinaster,2000,pinaster_medium,pinaster,medium,autumn,ndvi,0.69186,0.07242612097855301,0.03238994597093362,10.468320321821324,0.7028,3.4593000000000003,0.5887,0.7713,5
PIPIN_JEREZ_M,P. pinaster,2000,pinaster_medium,pinaster,medium,spring,evi,0.33943333333333336,0.02058034661191756,0.008401891321469101,6.063148368432945,0.3361,2.0366,0.3161,0.36410000000000003,6
PIPIN_JEREZ_M,P. pinaster,2000,pinaster_medium,pinaster,medium,spring,ndvi,0.65045,0.051355340520728696,0.020965729973777044,7.8953556031560765,0.65855,3.9027,0.5842,0.7088,6
PIPIN_JEREZ_M,P. pinaster,2000,pinaster_medium,pinaster,medium,summer,evi,0.32493333333333335,0.033753261570797374,0.013779711333857633,10.387749765325411,0.341,1.9496000000000002,0.2767,0.3537,6
PIPIN_JEREZ_M,P. pinaster,2000,pinaster_medium,pinaster,medium,summer,ndvi,0.6449333333333334,0.045363362603169845,0.018519515232436425,7.033806481781555,0.6439,3.8696,0.5955,0.7231000000000001,6
PIPIN_JEREZ_M,P. pinaster,2000,pinaster_medium,pinaster,medium,winter,evi,0.3710666666666667,0.04182754275992475,0.02414914307198314,11.2722447250965,0.384,1.1132,0.32430000000000003,0.40490000000000004,3
PIPIN_JEREZ_M,P. pinaster,2000,pinaster_medium,pinaster,medium,winter,ndvi,0.7122333333333334,0.05910434276204527,0.034123908203942746,8.298452206024983,0.6994,2.1367000000000003,0.6606000000000001,0.7767000000000001,3
PIPIN_JEREZ_M,P. pinaster,2001,pinaster_medium,pinaster,medium,autumn,evi,0.34714,0.029069795320916858,0.013000407685915082,8.374084035523667,0.3371,1.7357,0.31220000000000003,0.3811,5
PIPIN_JEREZ_M,P. pinaster,2001,pinaster_medium,pinaster,medium,autumn,ndvi,0.7109800000000001,0.06761295733807242,0.03023743375354463,9.509825499742949,0.7336,3.5549,0.6287,0.798,5
PIPIN_JEREZ_M,P. pinaster,2001,pinaster_medium,pinaster,medium,spring,evi,0.3183,0.01689106272559545,0.006895747481842221,5.306648672822949,0.31505000000000005,1.9098000000000002,0.2939,0.3453,6
PIPIN_JEREZ_M,P. pinaster,2001,pinaster_medium,pinaster,medium,spring,ndvi,0.6547166666666667,0.07288743147255683,0.029756169294973295,11.132667791037877,0.6142000000000001,3.9283000000000006,0.5984,0.7546,6
PIPIN_JEREZ_M,P. pinaster,2001,pinaster_medium,pinaster,medium,summer,evi,0.33625,0.045282700891179195,0.018486585226410356,13.466974242729874,0.3358,2.0175,0.2753,0.38520000000000004,6
PIPIN_JEREZ_M,P. pinaster,2001,pinaster_medium,pinaster,medium,summer,ndvi,0.6376000000000001,0.05818288408114537,0.02375306296038471,9.12529549578817,0.6395000000000001,3.8256000000000006,0.5376000000000001,0.7161000000000001,6
PIPIN_JEREZ_M,P. pinaster,2001,pinaster_medium,pinaster,medium,winter,evi,0.36165,0.029380384612867138,0.011994491791373796,8.123983025816987,0.35365,2.1699,0.3267,0.4087,6
PIPIN_JEREZ_M,P. pinaster,2001,pinaster_medium,pinaster,medium,winter,ndvi,0.7273666666666667,0.07252311815322522,0.02960743900516295,9.97064087162255,0.73475,4.364199999999999,0.6046,0.8166,6
PIPIN_JEREZ_M,P. pinaster,2002,pinaster_medium,pinaster,medium,autumn,evi,0.33006,0.04158001924001479,0.018595149905284443,12.597715336609946,0.3254,1.6503000000000003,0.2812,0.3924,5
PIPIN_JEREZ_M,P. pinaster,2002,pinaster_medium,pinaster,medium,autumn,ndvi,0.68884,0.06798277723070749,0.03040282223741737,9.869168055093706,0.7319,3.4442,0.6081,0.7443000000000001,5
PIPIN_JEREZ_M,P. pinaster,2002,pinaster_medium,pinaster,medium,spring,evi,0.3543666666666667,0.0251327409302421,0.010260398519442496,7.092298258933899,0.36365000000000003,2.1262,0.31270000000000003,0.37570000000000003,6
PIPIN_JEREZ_M,P. pinaster,2002,pinaster_medium,pinaster,medium,spring,ndvi,0.6952333333333334,0.044466916541027066,0.018153542660073574,6.395970159806357,0.7009000000000001,4.1714,0.6445000000000001,0.7665000000000001,6
PIPIN_JEREZ_M,P. pinaster,2002,pinaster_medium,pinaster,medium,summer,evi,0.32056666666666667,0.043645511414882814,0.01781820542154693,13.615112222590042,0.31335,1.9234,0.258,0.3896,6
PIPIN_JEREZ_M,P. pinaster,2002,pinaster_medium,pinaster,medium,summer,ndvi,0.6271333333333333,0.04625125583880578,0.018881996127999224,7.375027506985083,0.6344500000000001,3.7628,0.545,0.6795,6
PIPIN_JEREZ_M,P. pinaster,2002,pinaster_medium,pinaster,medium,winter,evi,0.3314166666666667,0.03217722279294262,0.013136296197093673,9.708993550799883,0.33635000000000004,1.9885000000000002,0.27290000000000003,0.3659,6
PIPIN_JEREZ_M,P. pinaster,2002,pinaster_medium,pinaster,medium,winter,ndvi,0.7142000000000001,0.0668353798522908,0.027285429567200634,9.358076148458526,0.73740000000000006,4.285200000000001,0.5900000000000001,0.7799,6
PIPIN_JEREZ_M,P. pinaster,2003,pinaster_medium,pinaster,medium,autumn,evi,0.35646,0.06134543992832719,0.027434514757873882,17.209627988645902,0.3655,1.7823000000000002,0.264,0.4344,5
PIPIN_JEREZ_M,P. pinaster,2003,pinaster_medium,pinaster,medium,autumn,ndvi,0.72838,0.08728695206043112,0.03903591167117786,11.983710708755199,0.7438,3.6419000000000006,0.5924,0.8193,5
PIPIN_JEREZ_M,P. pinaster,2003,pinaster_medium,pinaster,medium,spring,evi,0.3523,0.036233299601333584,0.014792182620109406,10.284785580849725,0.36075,2.1138,0.2872,0.38230000000000003,6
PIPIN_JEREZ_M,P. pinaster,2003,pinaster_medium,pinaster,medium,spring,ndvi,0.6718833333333334,0.05638373583460632,0.023018563764444083,8.391893806157762,0.67205,4.0313,0.6024,0.7332000000000001,6
PIPIN_JEREZ_M,P. pinaster,2003,pinaster_medium,pinaster,medium,summer,evi,0.3162166666666667,0.037412907754766495,0.015273755632165627,11.831415513023714,0.30515000000000003,1.8973,0.2857,0.3895,6
PIPIN_JEREZ_M,P. pinaster,2003,pinaster_medium,pinaster,medium,summer,ndvi,0.6375166666666667,0.05803555519392114,0.023692916194039473,9.103378504183597,0.6444000000000001,3.8251,0.5433,0.6987,6
PIPIN_JEREZ_M,P. pinaster,2003,pinaster_medium,pinaster,medium,winter,evi,0.38380000000000003,0.032941220378122006,0.013448196905161677,8.582913074028662,0.37815000000000004,2.3028,0.3415,0.43120000000000003,6
PIPIN_JEREZ_M,P. pinaster,2003,pinaster_medium,pinaster,medium,winter,ndvi,0.8030166666666667,0.03939697534921515,0.01608374783576404,4.90612175121502,0.7938000000000001,4.818099999999999,0.7643000000000001,0.8777,6
PIPIN_JEREZ_M,P. pinaster,2004,pinaster_medium,pinaster,medium,autumn,evi,0.36597999999999997,0.02176825670557934,0.009735060349068207,5.947936145576081,0.3645,1.8298999999999999,0.3403,0.3917,5
PIPIN_JEREZ_M,P. pinaster,2004,pinaster_medium,pinaster,medium,autumn,ndvi,0.7385,0.05192903811934127,0.02322337184820498,7.031691011420619,0.7337,3.6925000000000003,0.668,0.7961,5
PIPIN_JEREZ_M,P. pinaster,2004,pinaster_medium,pinaster,medium,spring,evi,0.3393333333333334,0.03719078738971073,0.015183075372854403,10.959956991073888,0.34555,2.036,0.2721,0.3859,6
PIPIN_JEREZ_M,P. pinaster,2004,pinaster_medium,pinaster,medium,spring,ndvi,0.6736,0.10106944147466138,0.04126142670016796,15.004370765240704,0.70755,4.0416,0.4767,0.7504000000000001,6
PIPIN_JEREZ_M,P. pinaster,2004,pinaster_medium,pinaster,medium,summer,evi,0.3623,0.03019006459085505,0.01232504225821018,8.332891137415139,0.37385,2.1738000000000004,0.32120000000000004,0.39580000000000004,6
PIPIN_JEREZ_M,P. pinaster,2004,pinaster_medium,pinaster,medium,summer,ndvi,0.6636500000000001,0.05401295215038704,0.022050695378301944,8.138770760248178,0.6862,3.9819,0.5633,0.7049000000000001,6
PIPIN_JEREZ_M,P. pinaster,2004,pinaster_medium,pinaster,medium,winter,evi,0.3603,0.04804556170969385,0.019614518432358553,13.334876966331905,0.36335,2.1618,0.27640000000000003,0.41040000000000004,6
PIPIN_JEREZ_M,P. pinaster,2004,pinaster_medium,pinaster,medium,winter,ndvi,0.7402833333333334,0.06093371535255887,0.024876085124293804,8.231134298024477,0.75475,4.4417,0.6614,0.8043,6
PIPIN_JEREZ_M,P. pinaster,2005,pinaster_medium,pinaster,medium,autumn,evi,0.33106,0.03632475739767576,0.01624492536147827,10.972258018992255,0.3442,1.6553,0.2864,0.3735,5
PIPIN_JEREZ_M,P. pinaster,2005,pinaster_medium,pinaster,medium,autumn,ndvi,0.68044,0.06663214689622421,0.02979880198934179,9.792508802572483,0.6835,3.4022000000000006,0.5984,0.7636000000000001,5
PIPIN_JEREZ_M,P. pinaster,2005,pinaster_medium,pinaster,medium,spring,evi,0.3358,0.006560182924278859,0.00267818346396707,1.9535982502319411,0.3371,2.0148,0.32530000000000003,0.34450000000000003,6
PIPIN_JEREZ_M,P. pinaster,2005,pinaster_medium,pinaster,medium,spring,ndvi,0.6763833333333333,0.0364313829914082,0.014873049825476653,5.386203532228992,0.6857,4.058300000000001,0.6316,0.7152000000000001,6
