prec,modelo,type_value,value,name_modelo,type
621,mprecrat3,predicted,0.2837970526942715,Prec (Log-normal),univariate
622,mprecrat3,peffect,0.8776582799038353,Prec (Log-normal),univariate
622,mprecrat3,predicted,0.28404859087772505,Prec (Log-normal),univariate
623,mprecrat3,peffect,0.8784322992145119,Prec (Log-normal),univariate
623,mprecrat3,predicted,0.28429909736703196,Prec (Log-normal),univariate
624,mprecrat3,peffect,0.8792031377912942,Prec (Log-normal),univariate
624,mprecrat3,predicted,0.28454857443178794,Prec (Log-normal),univariate
625,mprecrat3,peffect,0.879970802645274,Prec (Log-normal),univariate
625,mprecrat3,predicted,0.2847970243410889,Prec (Log-normal),univariate
626,mprecrat3,peffect,0.8807353007858506,Prec (Log-normal),univariate
626,mprecrat3,predicted,0.2850444493634828,Prec (Log-normal),univariate
627,mprecrat3,peffect,0.8814966392205844,Prec (Log-normal),univariate
627,mprecrat3,predicted,0.28529085176692265,Prec (Log-normal),univariate
628,mprecrat3,peffect,0.8822548249550526,Prec (Log-normal),univariate
628,mprecrat3,predicted,0.28553623381871945,Prec (Log-normal),univariate
629,mprecrat3,peffect,0.8830098649927057,Prec (Log-normal),univariate
629,mprecrat3,predicted,0.2857805977854961,Prec (Log-normal),univariate
630,mprecrat3,peffect,0.8837617663347276,Prec (Log-normal),univariate
630,mprecrat3,predicted,0.2860239459331416,Prec (Log-normal),univariate
631,mprecrat3,peffect,0.8845105359798949,Prec (Log-normal),univariate
631,mprecrat3,predicted,0.2862662805267663,Prec (Log-normal),univariate
632,mprecrat3,peffect,0.8852561809244398,Prec (Log-normal),univariate
632,mprecrat3,predicted,0.2865076038306566,Prec (Log-normal),univariate
633,mprecrat3,peffect,0.8859987081619142,Prec (Log-normal),univariate
633,mprecrat3,predicted,0.2867479181082317,Prec (Log-normal),univariate
634,mprecrat3,peffect,0.8867381246830548,Prec (Log-normal),univariate
634,mprecrat3,predicted,0.28698722562199974,Prec (Log-normal),univariate
635,mprecrat3,peffect,0.8874744374756506,Prec (Log-normal),univariate
635,mprecrat3,predicted,0.28722552863351464,Prec (Log-normal),univariate
636,mprecrat3,peffect,0.8882076535244114,Prec (Log-normal),univariate
636,mprecrat3,predicted,0.28746282940333395,Prec (Log-normal),univariate
637,mprecrat3,peffect,0.8889377798108392,Prec (Log-normal),univariate
637,mprecrat3,predicted,0.2876991301909768,Prec (Log-normal),univariate
638,mprecrat3,peffect,0.8896648233130985,Prec (Log-normal),univariate
638,mprecrat3,predicted,0.2879344332548825,Prec (Log-normal),univariate
639,mprecrat3,peffect,0.8903887910058912,Prec (Log-normal),univariate
639,mprecrat3,predicted,0.28816874085236943,Prec (Log-normal),univariate
640,mprecrat3,peffect,0.8911096898603317,Prec (Log-normal),univariate
640,mprecrat3,predicted,0.28840205523959495,Prec (Log-normal),univariate
641,mprecrat3,peffect,0.8918275268438223,Prec (Log-normal),univariate
641,mprecrat3,predicted,0.28863437867151515,Prec (Log-normal),univariate
642,mprecrat3,peffect,0.892542308919933,Prec (Log-normal),univariate
642,mprecrat3,predicted,0.2888657134018457,Prec (Log-normal),univariate
643,mprecrat3,peffect,0.89325404304828,Prec (Log-normal),univariate
643,mprecrat3,predicted,0.2890960616830226,Prec (Log-normal),univariate
644,mprecrat3,peffect,0.8939627361844076,Prec (Log-normal),univariate
644,mprecrat3,predicted,0.28932542576616416,Prec (Log-normal),univariate
645,mprecrat3,peffect,0.8946683952796697,Prec (Log-normal),univariate
645,mprecrat3,predicted,0.28955380790103247,Prec (Log-normal),univariate
646,mprecrat3,peffect,0.8953710272811155,Prec (Log-normal),univariate
646,mprecrat3,predicted,0.28978121033599624,Prec (Log-normal),univariate
647,mprecrat3,peffect,0.8960706391313739,Prec (Log-normal),univariate
647,mprecrat3,predicted,0.29000763531799384,Prec (Log-normal),univariate
648,mprecrat3,peffect,0.8967672377685405,Prec (Log-normal),univariate
648,mprecrat3,predicted,0.2902330850924963,Prec (Log-normal),univariate
649,mprecrat3,peffect,0.8974608301260668,Prec (Log-normal),univariate
649,mprecrat3,predicted,0.2904575619034716,Prec (Log-normal),univariate
650,mprecrat3,peffect,0.8981514231326492,Prec (Log-normal),univariate
650,mprecrat3,predicted,0.2906810679933489,Prec (Log-normal),univariate
651,mprecrat3,peffect,0.8988390237121203,Prec (Log-normal),univariate
651,mprecrat3,predicted,0.2909036056029831,Prec (Log-normal),univariate
652,mprecrat3,peffect,0.8995236387833421,Prec (Log-normal),univariate
652,mprecrat3,predicted,0.2911251769716205,Prec (Log-normal),univariate
653,mprecrat3,peffect,0.9002052752600989,Prec (Log-normal),univariate
653,mprecrat3,predicted,0.29134578433686387,Prec (Log-normal),univariate
654,mprecrat3,peffect,0.9008839400509933,Prec (Log-normal),univariate
654,mprecrat3,predicted,0.29156542993463913,Prec (Log-normal),univariate
655,mprecrat3,peffect,0.9015596400593429,Prec (Log-normal),univariate
655,mprecrat3,predicted,0.2917841159991616,Prec (Log-normal),univariate
656,mprecrat3,peffect,0.9022323821830776,Prec (Log-normal),univariate
656,mprecrat3,predicted,0.2920018447629031,Prec (Log-normal),univariate
657,mprecrat3,peffect,0.9029021733146393,Prec (Log-normal),univariate
657,mprecrat3,predicted,0.29221861845655905,Prec (Log-normal),univariate
658,mprecrat3,peffect,0.9035690203408825,Prec (Log-normal),univariate
658,mprecrat3,predicted,0.29243443930901675,Prec (Log-normal),univariate
659,mprecrat3,peffect,0.9042329301429758,Prec (Log-normal),univariate
659,mprecrat3,predicted,0.29264930954732316,Prec (Log-normal),univariate
660,mprecrat3,peffect,0.9048939095963052,Prec (Log-normal),univariate
660,mprecrat3,predicted,0.29286323139665377,Prec (Log-normal),univariate
661,mprecrat3,peffect,0.9055519655703783,Prec (Log-normal),univariate
661,mprecrat3,predicted,0.29307620708028154,Prec (Log-normal),univariate
662,mprecrat3,peffect,0.9062071049287301,Prec (Log-normal),univariate
662,mprecrat3,predicted,0.2932882388195466,Prec (Log-normal),univariate
663,mprecrat3,peffect,0.9068593345288299,Prec (Log-normal),univariate
663,mprecrat3,predicted,0.29349932883382573,Prec (Log-normal),univariate
664,mprecrat3,peffect,0.9075086612219889,Prec (Log-normal),univariate
664,mprecrat3,predicted,0.2937094793405028,Prec (Log-normal),univariate
665,mprecrat3,peffect,0.9081550918532697,Prec (Log-normal),univariate
665,mprecrat3,predicted,0.2939186925549393,Prec (Log-normal),univariate
666,mprecrat3,peffect,0.9087986332613972,Prec (Log-normal),univariate
666,mprecrat3,predicted,0.29412697069044563,Prec (Log-normal),univariate
667,mprecrat3,peffect,0.9094392922786693,Prec (Log-normal),univariate
667,mprecrat3,predicted,0.2943343159582521,Prec (Log-normal),univariate
668,mprecrat3,peffect,0.9100770757308707,Prec (Log-normal),univariate
668,mprecrat3,predicted,0.29454073056748115,Prec (Log-normal),univariate
669,mprecrat3,peffect,0.9107119904371863,Prec (Log-normal),univariate
669,mprecrat3,predicted,0.29474621672511897,Prec (Log-normal),univariate
670,mprecrat3,peffect,0.9113440432101164,Prec (Log-normal),univariate
670,mprecrat3,predicted,0.2949507766359887,Prec (Log-normal),univariate
671,mprecrat3,peffect,0.9119732408553931,Prec (Log-normal),univariate
671,mprecrat3,predicted,0.29515441250272256,Prec (Log-normal),univariate
672,mprecrat3,peffect,0.9125995901718975,Prec (Log-normal),univariate
672,mprecrat3,predicted,0.295357126525736,Prec (Log-normal),univariate
673,mprecrat3,peffect,0.9132230979515786,Prec (Log-normal),univariate
673,mprecrat3,predicted,0.2955589209032004,Prec (Log-normal),univariate
674,mprecrat3,peffect,0.9138437709793723,Prec (Log-normal),univariate
674,mprecrat3,predicted,0.29575979783101786,Prec (Log-normal),univariate
675,mprecrat3,peffect,0.9144616160331228,Prec (Log-normal),univariate
675,mprecrat3,predicted,0.29595975950279496,Prec (Log-normal),univariate
676,mprecrat3,peffect,0.9150766398835039,Prec (Log-normal),univariate
676,mprecrat3,predicted,0.2961588081098178,Prec (Log-normal),univariate
677,mprecrat3,peffect,0.9156888492939418,Prec (Log-normal),univariate
677,mprecrat3,predicted,0.29635694584102684,Prec (Log-normal),univariate
678,mprecrat3,peffect,0.9162982510205395,Prec (Log-normal),univariate
678,mprecrat3,predicted,0.29655417488299235,Prec (Log-normal),univariate
679,mprecrat3,peffect,0.9169048518120017,Prec (Log-normal),univariate
679,mprecrat3,predicted,0.29675049741989024,Prec (Log-normal),univariate
680,mprecrat3,peffect,0.91750865840956,Prec (Log-normal),univariate
680,mprecrat3,predicted,0.2969459156334778,Prec (Log-normal),univariate
681,mprecrat3,peffect,0.9181096775469011,Prec (Log-normal),univariate
681,mprecrat3,predicted,0.29714043170307036,Prec (Log-normal),univariate
682,mprecrat3,peffect,0.9187079159500945,Prec (Log-normal),univariate
682,mprecrat3,predicted,0.29733404780551814,Prec (Log-normal),univariate
683,mprecrat3,peffect,0.9193033803375207,Prec (Log-normal),univariate
683,mprecrat3,predicted,0.29752676611518286,Prec (Log-normal),univariate
684,mprecrat3,peffect,0.9198960774198026,Prec (Log-normal),univariate
684,mprecrat3,predicted,0.2977185888039154,Prec (Log-normal),univariate
685,mprecrat3,peffect,0.9204860138997358,Prec (Log-normal),univariate
685,mprecrat3,predicted,0.29790951804103344,Prec (Log-normal),univariate
686,mprecrat3,peffect,0.9210731964722206,Prec (Log-normal),univariate
686,mprecrat3,predicted,0.29809955599329946,Prec (Log-normal),univariate
687,mprecrat3,peffect,0.9216576318241957,Prec (Log-normal),univariate
687,mprecrat3,predicted,0.2982887048248992,Prec (Log-normal),univariate
688,mprecrat3,peffect,0.9222393266345711,Prec (Log-normal),univariate
688,mprecrat3,predicted,0.29847696669741997,Prec (Log-normal),univariate
689,mprecrat3,peffect,0.9228182875741638,Prec (Log-normal),univariate
689,mprecrat3,predicted,0.2986643437698297,Prec (Log-normal),univariate
690,mprecrat3,peffect,0.9233945213056338,Prec (Log-normal),univariate
690,mprecrat3,predicted,0.29885083819845654,Prec (Log-normal),univariate
691,mprecrat3,peffect,0.92396803448342,Prec (Log-normal),univariate
691,mprecrat3,predicted,0.2990364521369678,Prec (Log-normal),univariate
692,mprecrat3,peffect,0.9245388337536792,Prec (Log-normal),univariate
692,mprecrat3,predicted,0.2992211877363504,Prec (Log-normal),univariate
693,mprecrat3,peffect,0.925106925754223,Prec (Log-normal),univariate
693,mprecrat3,predicted,0.29940504714489047,Prec (Log-normal),univariate
694,mprecrat3,peffect,0.9256723171144593,Prec (Log-normal),univariate
694,mprecrat3,predicted,0.2995880325081541,Prec (Log-normal),univariate
695,mprecrat3,peffect,0.9262350144553314,Prec (Log-normal),univariate
695,mprecrat3,predicted,0.2997701459689681,Prec (Log-normal),univariate
696,mprecrat3,peffect,0.9267950243892595,Prec (Log-normal),univariate
696,mprecrat3,predicted,0.29995138966740076,Prec (Log-normal),univariate
697,mprecrat3,peffect,0.9273523535200833,Prec (Log-normal),univariate
697,mprecrat3,predicted,0.3001317657407433,Prec (Log-normal),univariate
698,mprecrat3,peffect,0.9279070084430046,Prec (Log-normal),univariate
698,mprecrat3,predicted,0.3003112763234913,Prec (Log-normal),univariate
699,mprecrat3,peffect,0.9284589957445315,Prec (Log-normal),univariate
699,mprecrat3,predicted,0.3004899235473269,Prec (Log-normal),univariate
700,mprecrat3,peffect,0.9290083220024233,Prec (Log-normal),univariate
700,mprecrat3,predicted,0.30066770954110045,Prec (Log-normal),univariate
701,mprecrat3,peffect,0.9295549937856358,Prec (Log-normal),univariate
701,mprecrat3,predicted,0.30084463643081333,Prec (Log-normal),univariate
702,mprecrat3,peffect,0.9300990176542674,Prec (Log-normal),univariate
702,mprecrat3,predicted,0.3010207063396001,Prec (Log-normal),univariate
703,mprecrat3,peffect,0.9306404001595074,Prec (Log-normal),univariate
703,mprecrat3,predicted,0.3011959213877122,Prec (Log-normal),univariate
704,mprecrat3,peffect,0.9311791478435831,Prec (Log-normal),univariate
704,mprecrat3,predicted,0.3013702836925002,Prec (Log-normal),univariate
705,mprecrat3,peffect,0.9317152672397093,Prec (Log-normal),univariate
705,mprecrat3,predicted,0.3015437953683982,Prec (Log-normal),univariate
706,mprecrat3,peffect,0.9322487648720373,Prec (Log-normal),univariate
706,mprecrat3,predicted,0.30171645852690676,Prec (Log-normal),univariate
707,mprecrat3,peffect,0.9327796472556062,Prec (Log-normal),univariate
707,mprecrat3,predicted,0.30188827527657736,Prec (Log-normal),univariate
708,mprecrat3,peffect,0.9333079208962938,Prec (Log-normal),univariate
708,mprecrat3,predicted,0.3020592477229964,Prec (Log-normal),univariate
709,mprecrat3,peffect,0.9338335922907682,Prec (Log-normal),univariate
709,mprecrat3,predicted,0.3022293779687699,Prec (Log-normal),univariate
710,mprecrat3,peffect,0.9343566679264415,Prec (Log-normal),univariate
710,mprecrat3,predicted,0.30239866811350796,Prec (Log-normal),univariate
711,mprecrat3,peffect,0.9348771542814223,Prec (Log-normal),univariate
711,mprecrat3,predicted,0.3025671202538098,Prec (Log-normal),univariate
712,mprecrat3,peffect,0.9353950578244711,Prec (Log-normal),univariate
712,mprecrat3,predicted,0.302734736483249,Prec (Log-normal),univariate
713,mprecrat3,peffect,0.9359103850149544,Prec (Log-normal),univariate
713,mprecrat3,predicted,0.30290151889235906,Prec (Log-normal),univariate
714,mprecrat3,peffect,0.9364231423028014,Prec (Log-normal),univariate
714,mprecrat3,predicted,0.3030674695686191,Prec (Log-normal),univariate
715,mprecrat3,peffect,0.9369333361284596,Prec (Log-normal),univariate
715,mprecrat3,predicted,0.30323259059643937,Prec (Log-normal),univariate
716,mprecrat3,peffect,0.9374409729228528,Prec (Log-normal),univariate
716,mprecrat3,predicted,0.3033968840571481,Prec (Log-normal),univariate
717,mprecrat3,peffect,0.9379460591073384,Prec (Log-normal),univariate
717,mprecrat3,predicted,0.30356035202897724,Prec (Log-normal),univariate
718,mprecrat3,peffect,0.9384486010936669,Prec (Log-normal),univariate
718,mprecrat3,predicted,0.3037229965870496,Prec (Log-normal),univariate
719,mprecrat3,peffect,0.9389486052839402,Prec (Log-normal),univariate
719,mprecrat3,predicted,0.30388481980336524,Prec (Log-normal),univariate
720,mprecrat3,peffect,0.9394460780705729,Prec (Log-normal),univariate
720,mprecrat3,predicted,0.304045823746789,Prec (Log-normal),univariate
721,mprecrat3,peffect,0.9399410258362518,Prec (Log-normal),univariate
721,mprecrat3,predicted,0.3042060104830374,Prec (Log-normal),univariate
722,mprecrat3,peffect,0.9404334549538982,Prec (Log-normal),univariate
722,mprecrat3,predicted,0.30436538207466635,Prec (Log-normal),univariate
723,mprecrat3,peffect,0.9409233717866297,Prec (Log-normal),univariate
723,mprecrat3,predicted,0.30452394058105897,Prec (Log-normal),univariate
724,mprecrat3,peffect,0.9414107826877228,Prec (Log-normal),univariate
724,mprecrat3,predicted,0.3046816880584133,Prec (Log-normal),univariate
725,mprecrat3,peffect,0.9418956940005767,Prec (Log-normal),univariate
725,mprecrat3,predicted,0.30483862655973054,Prec (Log-normal),univariate
726,mprecrat3,peffect,0.9423781120586768,Prec (Log-normal),univariate
726,mprecrat3,predicted,0.30499475813480365,Prec (Log-normal),univariate
727,mprecrat3,peffect,0.9428580431855603,Prec (Log-normal),univariate
727,mprecrat3,predicted,0.30515008483020556,Prec (Log-normal),univariate
728,mprecrat3,peffect,0.9433354936947803,Prec (Log-normal),univariate
728,mprecrat3,predicted,0.3053046086892782,Prec (Log-normal),univariate
729,mprecrat3,peffect,0.943810469889873,Prec (Log-normal),univariate
729,mprecrat3,predicted,0.30545833175212145,Prec (Log-normal),univariate
730,mprecrat3,peffect,0.9442829780643238,Prec (Log-normal),univariate
730,mprecrat3,predicted,0.3056112560555823,Prec (Log-normal),univariate
731,mprecrat3,peffect,0.944753024501534,Prec (Log-normal),univariate
731,mprecrat3,predicted,0.3057633836332442,Prec (Log-normal),univariate
732,mprecrat3,peffect,0.9452206154747896,Prec (Log-normal),univariate
732,mprecrat3,predicted,0.3059147165154167,Prec (Log-normal),univariate
733,mprecrat3,peffect,0.9456857572472294,Prec (Log-normal),univariate
733,mprecrat3,predicted,0.3060652567291253,Prec (Log-normal),univariate
734,mprecrat3,peffect,0.9461484560718133,Prec (Log-normal),univariate
734,mprecrat3,predicted,0.30621500629810133,Prec (Log-normal),univariate
735,mprecrat3,peffect,0.946608718191293,Prec (Log-normal),univariate
735,mprecrat3,predicted,0.3063639672427721,Prec (Log-normal),univariate
736,mprecrat3,peffect,0.9470665498381818,Prec (Log-normal),univariate
736,mprecrat3,predicted,0.3065121415802514,Prec (Log-normal),univariate
737,mprecrat3,peffect,0.9475219572347253,Prec (Log-normal),univariate
737,mprecrat3,predicted,0.30665953132433,Prec (Log-normal),univariate
738,mprecrat3,peffect,0.9479749465928727,Prec (Log-normal),univariate
738,mprecrat3,predicted,0.30680613848546623,Prec (Log-normal),univariate
739,mprecrat3,peffect,0.948425524114249,Prec (Log-normal),univariate
739,mprecrat3,predicted,0.306951965070777,Prec (Log-normal),univariate
740,mprecrat3,peffect,0.9488736959901274,Prec (Log-normal),univariate
740,mprecrat3,predicted,0.30709701308402904,Prec (Log-normal),univariate
741,mprecrat3,peffect,0.9493194684014021,Prec (Log-normal),univariate
741,mprecrat3,predicted,0.30724128452563004,Prec (Log-normal),univariate
742,mprecrat3,peffect,0.9497628475185627,Prec (Log-normal),univariate
742,mprecrat3,predicted,0.30738478139262004,Prec (Log-normal),univariate
743,mprecrat3,peffect,0.9502038395016672,Prec (Log-normal),univariate
